"mic";"symbol";"isin";"date";"trading_model_id";"open_price";"high_price";"low_price";"last_price";"vwap_price";"change_prev_close_percentage";"num_trades";"volume";"turnover"
"XZAG";"KOEI";"HRKOEIRA0009";"2021-12-09";"CT";805,00;810,00;805,00;810,00;805,38674033149;0,62;7;905,00;728875,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-12-08";"CT";795,00;805,00;790,00;805,00;800,55555555556;0,63;8;630,00;504350,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-12-07";"CT";775,00;805,00;775,00;800,00;798,42026378897;3,90;13;1668,00;1331765,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-12-06";"CT";770,00;775,00;770,00;770,00;770,13307984791;0,00;7;263,00;202545,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-12-02";"CT";770,00;770,00;770,00;770,00;770,00000000000;0,00;3;213,00;164010,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-11-29";"CT";780,00;780,00;770,00;770,00;777,08609271523;-1,28;4;151,00;117340,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-11-26";"CT";780,00;780,00;780,00;780,00;780,00000000000;0,00;1;33,00;25740,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-11-25";"CT";775,00;780,00;765,00;780,00;776,65662650602;0,65;14;1162,00;902475,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-11-24";"CT";775,00;775,00;775,00;775,00;775,00000000000;1,31;4;50,00;38750,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-11-23";"CT";765,00;765,00;765,00;765,00;765,00000000000;-0,65;2;150,00;114750,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-11-22";"CT";765,00;770,00;765,00;770,00;767,21674876847;0,65;7;203,00;155745,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-11-19";"CT";765,00;765,00;765,00;765,00;765,00000000000;0,00;1;32,00;24480,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-11-16";"CT";765,00;765,00;765,00;765,00;765,00000000000;0,00;4;180,00;137700,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-11-15";"CT";765,00;765,00;765,00;765,00;765,00000000000;0,66;2;16,00;12240,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-11-11";"CT";760,00;760,00;760,00;760,00;760,00000000000;0,00;2;50,00;38000,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-11-10";"CT";760,00;760,00;760,00;760,00;760,00000000000;0,00;5;245,00;186200,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-11-09";"CT";760,00;760,00;760,00;760,00;760,00000000000;0,66;1;10,00;7600,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-11-08";"CT";755,00;755,00;755,00;755,00;755,00000000000;-0,66;1;25,00;18875,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-11-05";"CT";760,00;760,00;760,00;760,00;760,00000000000;-0,65;1;50,00;38000,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-11-03";"CT";765,00;765,00;765,00;765,00;765,00000000000;0,00;1;10,00;7650,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-11-02";"CT";775,00;775,00;760,00;765,00;763,37155963303;-1,29;8;218,00;166415,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-10-29";"CT";775,00;775,00;775,00;775,00;775,00000000000;-0,64;6;265,00;205375,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-10-28";"CT";750,00;780,00;750,00;780,00;763,72532188841;3,31;32;1165,00;889740,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-10-27";"CT";750,00;755,00;750,00;755,00;750,46052631579;0,00;2;76,00;57035,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-10-26";"CT";750,00;755,00;750,00;755,00;750,83333333333;1,34;3;36,00;27030,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-10-25";"CT";755,00;755,00;745,00;745,00;751,42857142857;0,00;2;14,00;10520,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-10-22";"CT";745,00;745,00;745,00;745,00;745,00000000000;-0,67;1;12,00;8940,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-10-21";"CT";750,00;750,00;750,00;750,00;750,00000000000;0,00;4;145,00;108750,00
